"RT","Avai","Thr","Late","Place"
"3983.4","64.6","17.3","4","0"
"4030.9","59.4","4.3","916","1"
"4186.2","11.6","4.6","950","2"
"252","92","13.1","602","2"
"513.8","50.3","18.1","2","0"
"3364.5","32.5","18.7","942","1"
"2076.8","83","21.7","219","3"
"3252","52.3","4.7","610","2"
"4018.5","68.2","37.7","640","2"
"1739.3","51.9","4.4","27","3"
"182","83","20.4","606","1"
"2934.8","37.9","26.3","416","3"
"412.25","89","6.1","574","1"
"2133.8","74.9","22.9","8","0"
"924.1","6.4","7.1","1","0"
"3529.7","76.4","7.1","624","2"
"305.37","87","8","966","2"
"930.2","44.1","26.6","296","3"
"3444.7","85.3","38.2","550","2"
"1545","34.4","8.9","7","0"
"539.8","60.3","5.6","4","0"
"2101","60.3","39.3","8","0"
"3038.8","18.9","14.4","931","1"
"4388.5","70.4","8.9","638","3"
"258.5","72","9.2","638","3"
"2543.7","76","21.7","898","2"
"162","100","12.4","984","1"
"1598.3","26.6","9.3","2","0"
"126.4","89","18.9","879","2"
"2807.4","8","12.9","680","2"
"211.75","88","6.9","12","3"
"271","93","3.9","523","3"
"2518.2","54.2","28.9","4","0"
"4323.8","43","21.2","656","2"
"2529.9","42.6","10.3","4","0"
"1885.2","98","23.6","552","2"
"2346.5","82.3","1.9","550","3"
"386.44","27","6","5","0"
"4170.8","23.6","37.6","587","3"
"115","83","24.6","707","1"
"347.2","85","1.9","3","0"
"4138.3","29.3","5.8","545","3"
"109.5","94","8.2","945","2"
"294.5","87","14.5","192","3"
"2342.5","23.5","14.4","976","1"
"4157.9","77.2","33.9","111","3"
"2778.4","40.4","8.5","2","0"
"1851.8","61.8","10.9","59","3"
"133.21","55","8","923","1"
"108.5","86","16.5","350","3"
"168","83","21.6","9","0"
"3971","70.3","17.4","793","2"
"2143.9","53.4","4.3","734","1"
"3019.2","87.7","25.3","7","0"
"334.43","84","1.4","145","3"
"821.5","91.7","26.4","64","3"
"1151","77.8","14.2","617","2"
"3133.6","98.8","3.6","946","2"
"87.14","87","20.5","558","2"
"670","93","13.2","915","1"
"182","92","15.7","565","2"
"3166","72","3.7","696","1"
"4256.3","83.5","22.2","931","2"
"3747.7","89","30.1","640","1"
"205.8","90","1.3","3","0"
"312.43","88","9.6","833","1"
"696.1","54.1","4.1","118","3"
"2251.4","53.4","1.1","9","0"
"356","84","4.7","593","1"
"4845.67","94","1.7","986","2"
"1728.7","44.6","26.9","980","1"
"3159.2","65.9","17.1","1","0"
"1030.9","35.1","10.2","682","2"
"3709.9","14.7","22.7","4","0"
"3516.4","35.6","26.4","3","0"
"1078.4","65.5","21.6","872","1"
"162.14","93","13.1","821","2"
"3949.1","74.5","16.6","4","0"
"857","39.4","12.8","6","0"
"2776.6","77","19.7","614","2"
"241.5","24.4","31.1","7","0"
"221.11","43","0.7","620","1"
"2852.3","7.1","23.7","748","1"
"3490.1","60.7","16.8","519","3"
"3053.1","16.5","24.6","227","3"
"145.62","92","2.4","8","0"
"220.96","87","11.1","944","2"
"338.87","86","2.5","214","3"
"195","94","9.5","697","2"
"1464.4","32.4","1","590","1"
"4374.3","69","41.6","201","3"
"1857.1","85.5","37.6","9","0"
"4182","50.9","45.2","7","0"
"988.3","64.3","20.7","172","3"
"915.5","63.2","3.1","694","2"
"4074.2","55.5","14.7","592","1"
"82","83","35.9","8","0"
"3343.5","11.4","8.7","8","0"
"246.25","88","6.3","229","3"
"2225.5","9.3","7.9","539","1"
"237.8","97","1.2","963","2"
"178.5","72","13.2","6","0"
"3182.5","51","24.7","4","0"
"564.1","96.7","11.9","9","0"
"3254.3","94.7","20.4","4","0"
"3650.3","44.4","12.2","8","0"
"3995","9.8","15","525","1"
"1169.6","46.2","11.6","367","3"
"2816.7","31.6","31","269","3"
"1790.7","19.3","30.4","9","0"
"385","65","6.5","473","3"
"2995.5","8","43.1","653","1"
"240.3","56","1.3","996","1"
"136.67","63","6.1","5","0"
"374","88","10.4","589","2"
"455.7","39.4","22.3","189","3"
"271.6","90","2.1","252","3"
"1055.5","71","21.5","519","1"
"504.1","75.8","5.8","630","1"
"69.71","91","22.6","45","3"
"206.8","89","2.5","9","0"
"407.9","99","0.5","793","2"
"3438.1","88.9","5","670","3"
"328.67","21","3.7","9","0"
"62.05","72","10.2","855","1"
"378","83","17.8","5","0"
"4022.5","67.5","5.4","238","3"
"5302.4","8.5","25.6","693","2"
"2170.1","56.2","23.3","8","0"
"4993.8","47.9","0.8","565","1"
"479","9","0.1","61","3"
"1558.2","21.3","14.8","574","3"
"208.5","100","11.3","542","2"
"2194.9","32.3","5.9","915","2"
"3761.1","59","28.5","997","1"
"3173.6","48.4","21.3","661","2"
"239.22","85","7.7","165","3"
"3921.9","23.8","11.9","216","3"
"271.25","78","6.7","65","3"
"2008.7","59","37.8","658","3"
"446","98","6.7","723","1"
"2177.2","20.3","11.9","6","0"
"4456.9","12.2","26.7","985","2"
"3873.9","97.4","12.6","604","1"
"2658.6","43.5","22","581","3"
"3242.9","57.7","17.7","553","2"
"198","96","14.7","515","2"
"466.9","73.6","23.2","6","0"
"2385","83.6","26","337","3"
"1136.9","34","33.5","916","2"
"396.75","78","7.7","455","3"
"1306.4","99.8","16.2","4","0"
"873.6","65.1","13.5","603","1"
"1791","36.5","17.8","715","2"
"512.9","37.6","25.6","312","3"
"1172.4","60.2","27.6","803","1"
"2921.7","16.5","1.1","964","2"
"578.3","69.8","9.4","702","2"
"1063.2","74.2","24.5","14","3"
"1018.4","76.5","21.1","772","2"
"1235","88","3.6","812","1"
"2696.6","61.3","35.7","618","2"
"2671.7","52.7","1.7","523","2"
"4423.1","7.4","16.4","535","1"
"4919.1","52.6","15.7","179","3"
"1566.4","48.5","19.7","988","1"
"612.5","68.1","31.1","1","0"
"50.5","11.4","1.9","8","0"
"3693.8","44.9","30","195","3"
"108.67","88","5.2","233","3"
"2937.8","97.9","38.2","616","2"
"3507.4","16.4","12.8","53","3"
"67","83","25.1","730","1"
"176.67","96","3.5","116","3"
"2130.9","18.8","18.8","642","3"
"1794.5","17.9","28.9","602","3"
"303.2","51","5.6","307","3"
"195","89","0.8","619","1"
"307.3","17","3.8","6","0"
"3485.1","37.7","44","6","0"
"3457.7","18.7","38.1","994","1"
"1039.1","72.6","38.7","913","2"
"2571.6","57.6","3.3","796","1"
"155.75","90","13.8","532","1"
"1242","66.6","30","1","0"
"3265.4","75.7","16.3","646","3"
"4117.8","50.8","40.8","640","1"
"2275","82.3","18","648","1"
"3354.4","36","17.3","170","3"
"376.5","96.1","16.2","619","3"
"2289.1","41.9","5.1","959","1"
"1998.4","46.7","23.3","9","0"
"1400","78","4.3","2","0"
"774.5","56.7","3.4","9","0"
"206.4","60","6.7","757","2"
"186","78","11.4","532","2"
"200.3","86.1","23.9","3","0"
"2004.7","45.2","22.1","580","2"
"4313.9","47.8","27.8","171","3"
"213","91","9.4","119","3"
"438","98","10","841","2"
"1958.9","13.6","17","7","0"
"2320.2","29.8","22.9","5","0"
"93.37","96","13.5","609","2"
"179.6","61","7.2","717","1"
"1046.9","20.7","4.2","505","3"
"3171.8","22.6","31","334","3"
"1080.9","10","15.9","821","2"
"1968.5","73","5.9","351","3"
"3723.3","55.8","35.2","265","3"
"1302","45.2","14.4","690","2"
"3028.8","42.2","28.6","284","3"
"343.2","72.9","11.5","608","3"
"112","83","26.1","627","3"
"303.65","85","3.4","2","0"
"2881.6","18","11.2","588","2"
"3560.6","49.1","21.2","4","0"
"3460","7.2","4","157","3"
"2119.4","29.7","35.8","882","2"
"985.7","97.1","25.4","5","0"
"2351.7","54.4","23.1","616","3"
"3824.8","71.3","31.2","5","0"
"1316.75","88","3.8","3","0"
"3141.9","38.1","20.1","5","0"
"3553.6","74.2","5.1","829","1"
"3712","53.8","29.1","654","2"
"144.31","56","7.4","5","0"
"2795.5","60.2","28.1","4","0"
"1614.6","13.3","7","8","0"
"2395.3","27","15.6","638","2"
"1338.7","58.9","18.1","571","1"
"481.33","88","0.8","33","3"
"883.8","10","16.3","243","3"
"3512.1","10.4","22.1","6","0"
"3829","22.7","17.1","1","0"
"114.83","89","18.5","4","0"
"4172.2","57.6","2.9","158","3"
"149","96","24.2","751","1"
"119","92","14","646","2"
"3778.6","48.5","8.6","731","1"
"452.75","88","4.5","616","2"
"1929.7","74.4","1.1","312","3"
"2499.1","27.6","28.3","5","0"
"104.75","89","19.4","523","3"
"4103.5","14.5","2.2","602","3"
"1830.5","59.2","5.7","795","2"
"3567.5","51.3","34.9","66","3"
"3121.3","84.9","9.7","919","1"
"134.5","55.9","25.4","576","1"
"3196","40.6","14.1","3","0"
"41","46.4","26.5","2","0"
"103","93","34.2","6","0"
"3303.2","24.7","3.9","597","1"
"2299.3","83.3","38.4","682","3"
"3645.6","9.8","5.1","710","1"
"5271.2","57.3","10.6","7","0"
"4830.2","69.5","8.9","3","0"
"3249.6","39.9","21.1","535","1"
"2773.7","27.9","9.1","844","1"
"399.75","56","5","365","3"
"136","83","24.6","532","2"
"822.6","25.7","22.8","914","1"
"1721","81.2","1.7","9","0"
"3949.2","31.9","43.1","1","0"
"3011.4","26.1","13.8","922","1"
"2057.9","6.1","18.6","586","1"
"2128.8","30.4","29.1","784","2"
"66","83","33.4","581","3"
"1789.4","91.7","26.7","4","0"
"184","93","6.3","770","1"
"1408.7","53.3","20.8","827","1"
"2929","29.7","1.8","210","3"
"2682.4","77.8","42.8","5","0"
"2630.9","95.5","14.8","739","1"
"3606.8","72.7","18","7","0"
"1011.8","42","8.7","835","2"
"2406.2","46.8","4.9","754","1"
"284.4","82.2","29.5","642","3"
"3973.9","49.5","22.5","882","2"
"153.3","62.9","22.7","947","2"
"3541.9","52.5","3.9","1","0"
"1428.1","8.8","6.9","230","3"
"946","63","4.2","5","0"
"2377.3","69.5","16.5","12","3"
"2718.1","71.1","25.9","599","1"
"1342","94","10","7","0"
"1061.8","61.2","8.6","876","2"
"3824.5","48.4","19.8","184","3"
"947.8","46.5","4.6","8","0"
"136","83","21.4","766","2"
"414.1","82.8","29.4","5","0"
"3702.6","33.2","28.6","698","3"
"4020.8","32.9","40.4","679","2"
"189.3","37.2","18.2","7","0"
"503.4","108.2","16.8","809","1"
"1731.5","65.9","6","908","1"
"138.07","30","1.7","7","0"
"4715.9","38.7","24.2","729","2"
"113.25","88","1.7","123","3"
"831.36","64","2","697","2"
"1202.4","17.2","8.3","561","2"
"2297.64","98","1.6","3","0"
"82.9","66.9","8","669","2"
"2092.4","7.5","8.8","793","1"
"121","91","7.9","932","2"
"640.4","30.6","25.5","3","0"
"511.25","77","4.7","925","2"
"1261.8","20.4","32.6","955","2"
"3004.6","43.3","0.6","8","0"
"1599.3","28.8","19.5","927","2"
"3321.9","67.5","13","686","2"
"1441.5","19.6","25.1","525","1"
"4198.5","11.6","7.2","7","0"
"3963.3","13.5","30.8","774","2"
"98.1","52","37.1","6","0"
"201.2","97","1.2","634","1"
"4919.5","36.8","21.2","669","2"
"270.2","86","4.3","929","2"
"216.5","89","5.2","502","2"
"1196","83","5.5","550","1"
"4918.4","36.1","1.7","5","0"
"1351.6","41.7","5","893","1"
"1061.2","69.7","30.9","958","2"
"1247.5","40.4","39.7","280","3"
"976.8","79","20.1","696","2"
"3353.1","16.2","15.9","677","2"
"404.5","99","3.4","626","3"
"3582.8","92.4","42.6","782","2"
"3968.7","61.8","20.6","746","1"
"1776.4","70.1","29","658","1"
"3055","56","2.4","233","3"
"4463","56.1","29.4","6","0"
"732.7","22.8","11","556","2"
"267.8","99","4","565","2"
"3177.4","54.7","12.9","959","2"
"2109.8","26.9","13.5","708","1"
"3620.5","63.3","20.3","889","2"
"767.3","22.1","39.4","746","2"
"5185.4","50.2","29.5","958","1"
"1924.3","50.5","15.5","694","2"
"3349.8","47.1","7","1","0"
"229.3","47.9","20.6","518","2"
"306","90","5.5","977","2"
"634.4","92","2.8","671","2"
"2939.6","34.7","0.1","521","2"
"294.8","52.7","5","579","1"
"463.6","94","2.1","785","2"
"269.2","11.7","12","853","2"
"124.17","94","2.1","519","1"
"2127.9","51.7","8.4","375","3"
"136","89","20.3","1","0"
"3437.9","19.1","18.5","923","2"
"2768.9","35.6","2.1","8","0"
"2851.9","40.9","23.1","538","3"
"237.12","62","4.8","2","0"
"3923.1","75.5","35.4","529","1"
"718.2","104.5","11.1","978","1"
"75.7","31.6","2.9","646","3"
"1304.2","63.5","4.4","786","2"
"160.5","27.7","15.4","4","0"
"2828.4","68.6","3.5","467","3"
"1761.2","33.2","26.8","915","1"
"4890.1","60.9","33.1","8","0"
"187.2","96","2","8","0"
"1566.4","46.2","29.6","498","3"
"3693.2","20.4","12.9","7","0"
"139.5","85","23.2","9","0"
"1673.1","38.6","16.4","531","2"
"694.6","54.5","30.7","2","0"
"2630.4","23","26.7","832","1"
"660.7","19.9","29.9","831","2"
"4304.9","79.1","12.6","1","0"
"1300.4","58","10.9","7","0"
"2862.2","67.2","6.2","445","3"
"137","86","8.6","4","0"
"325.3","86","1.4","645","2"
"2203","81.1","22.9","611","2"
"1141.1","42.7","4.8","638","3"
"512.88","99","6.8","186","3"
"293","99","27.8","687","1"
"84.2","20","26.9","136","3"
"2457.8","34.9","19.1","756","2"
"241","100","24.6","520","3"
"266.7","75.9","16.9","701","2"
"4249.3","18.4","24.3","766","1"
"128.31","91","12.4","927","2"
"3574.4","36","5.4","654","3"
"4676.9","74.6","28.6","775","1"
"2314","45.5","38.9","856","2"
"571.9","52.3","41.2","107","3"
"1987","56","1.9","647","3"
"1661.9","32.4","13.3","738","2"
"336.1","84.5","20.4","621","3"
"258","92","3.2","448","3"
"978.6","10.7","4.3","839","1"
"3626.6","102.4","17.5","5","0"
"228.2","86","14.8","781","2"
"3657.4","38.9","11.7","861","2"
"4313.4","58.8","29.2","9","0"
"93.3","60","13.4","966","1"
"2056.7","97.1","32.6","5","0"
"1867.9","79.6","14.9","663","3"
"4169.6","46.2","17.7","676","2"
"4509.4","31.7","9.4","120","3"
"254.6","96","2.4","695","2"
"168.2","63","27.7","9","0"
"2038.5","58.8","9.6","8","0"
"1795.8","25.4","34.8","788","2"
"1088.9","37.7","29.8","687","2"
"362.1","28.3","28.7","3","0"
"43.12","63","4.6","983","1"
"636.25","56","4.8","611","2"
"3079.1","49.4","2.9","629","1"
"2467","97.5","21.3","565","1"
"4598.7","19.2","2.5","8","0"
"3460.4","25.6","0.9","991","2"
"2629.4","22.2","4.3","994","2"
"1183.1","21.5","35.2","3","0"
"4421.6","6.3","31.5","7","0"
"3610.1","64.6","7.5","41","3"
"3737","52.9","28.5","524","3"
"2229.1","89","11.4","147","3"
"3420.4","12.7","11.5","591","1"
"1404.3","77.8","28.5","654","1"
"3909.1","78","5.8","2","0"
"707.6","51.7","24.5","571","1"
"70.75","56","8.3","936","1"
"2113.3","89.9","20.7","950","1"
"2182.1","42.8","7.8","696","1"
"3444.7","64.6","34.5","576","3"
"486.5","26.1","17.6","9","0"
"1542.6","41.5","41.6","4","0"
"1341.8","25.2","16.1","7","0"
"2408.8","50.2","24","668","2"
"1383.33","91","3.2","609","2"
"3016.1","50","29.3","2","0"
"4559.2","68.6","24.4","634","1"
"907.5","64.5","15.6","855","1"
"686.4","43.1","1.1","721","1"
"1936.5","93","3.4","8","0"
"4303.3","105.4","17.7","644","2"
"3608.1","80.1","15","564","1"
"2849.7","42.9","8.8","574","1"
"2127","9.8","28.3","2","0"
"226","85","9.3","4","0"
"2748.2","50.5","5","624","3"
"702.4","11.7","31.4","470","3"
"4450.2","59.1","25.6","900","2"
"708","100.3","32.9","510","1"
"316.5","33.6","22.7","4","0"
"3601.9","85.9","33.1","632","2"
"579.58","98","1.2","2","0"
"2183","64.4","7.4","7","0"
"510.4","63.3","28.1","218","3"
"810.8","72","37.7","832","1"
"4553.3","78.8","11.8","843","1"
"4780.5","36.5","13.4","698","1"
"1034.43","32","3.1","502","3"
"395.6","53.6","7.1","546","2"
"4486.4","17","24.8","991","1"
"257.4","89","13.9","712","1"
"524.3","66.3","39.8","638","3"
"1112.1","32.4","27","433","3"
"677.1","40.4","24","811","1"
"1236.4","86","37.8","208","3"
"784.8","62.2","44.9","753","2"
"308.88","18","6","565","1"
"135","97","7.5","652","2"
"57","85","5","280","3"
"2975","13.6","35.7","994","2"
"2358","14.8","23.9","646","1"
"356.96","85","2.2","606","2"
"548.1","10.2","7.8","840","2"
"1331.7","29.7","0.8","871","1"
"1097","47.1","31.1","757","2"
"3894.9","53.9","10.5","764","2"
"721.5","83.2","43.3","85","3"
"3804.6","47.8","19.1","754","2"
"1388.3","31.7","19","614","2"
"209.4","98","1.4","898","2"
"863.5","51.5","7.9","546","1"
"123.67","87","8.9","715","1"
"2455.2","69.1","26.5","905","1"
"2320.9","29.7","13.2","945","2"
"2499.3","49.9","29.7","950","1"
"96","83","21.8","80","3"
"3141.5","13.1","28.3","612","3"
"1716","61.1","34.9","6","0"
"3109.2","14.6","27.5","8","0"
"134.83","99","2.4","569","3"
"1302.5","59.6","27.4","502","1"
"1247.3","95.2","32.6","901","1"
"2383.8","61.8","41.9","9","0"
"3906.5","70.7","31.4","7","0"
"161","83","25.6","4","0"
"922.5","75.9","44.9","471","3"
"1928.1","31.4","35.8","854","2"
"470","99","0.5","676","2"
"3293.3","45.2","8.6","986","2"
"1918","36.9","6.1","5","0"
"572.9","70.3","24.3","973","1"
"4051.5","74.5","22.2","780","1"
"167","85","24.6","1","0"
"3804.8","97.7","13","708","1"
"3747.9","72.3","27.7","508","1"
"3726.1","36.2","32","134","3"
"4246.2","28.1","15","782","2"
"2716.9","34.3","23.8","201","3"
"2088","20.5","7.6","8","0"
"3058.4","19.1","16.7","628","2"
"199.4","99","2.2","907","2"
"3199.7","29.9","13","1","0"
"227.2","86","2.4","937","1"
"294.6","94","13","87","3"
"2664","47.8","6.2","998","2"
"4455.7","50.5","28.8","555","2"
"3443.4","58.6","17.8","238","3"
"115","83","22.8","612","2"
"1657.2","95.6","36.8","8","0"
"1895.7","37.4","32.1","780","1"
"166.6","51","5.8","538","1"
"2612.2","65.3","17.3","365","3"
"232.7","83.8","27.2","602","1"
"4018.5","50.9","42.1","808","2"
"473.5","87.8","19.8","627","3"
"2725","91.7","24.1","817","2"
"2917.5","77.2","28.2","942","2"
"388.5","73","2","969","1"
"2772.9","65.1","17.1","581","3"
"3203.8","63.4","42.8","900","2"
"1132.8","51.6","18.9","540","2"
"1993.2","43.4","21.6","8","0"
"939.8","77.7","6","102","3"
"3462.9","47","3.8","674","1"
"2068","66.2","27.8","562","1"
"3282.4","44.6","14.9","7","0"
"332.11","31","4.5","967","2"
"2199","69.6","10.8","287","3"
"5010.4","49.7","23.5","971","1"
"256","91","14.9","573","3"
"236.3","90","4.5","881","2"
"1035.4","71.5","23.1","865","1"
"1810.3","24.4","16.9","701","2"
"192","83","24","950","2"
"229.78","16","11.6","9","0"
"2445.2","67.2","24.1","533","1"
"120.83","64","5.4","3","0"
"1036.1","10.8","9.3","3","0"
"310.3","48.3","10.6","823","1"
"1132.6","29.1","21.6","705","2"
"2689.8","26.9","2.2","899","1"
"1659","30.9","3","518","3"
"2949","12","19.4","870","1"
"112.77","91","14.9","865","2"
"123","77.5","15.9","840","1"
"2752.5","39.1","4","597","2"
"4905.1","64.8","8.7","949","1"
"2498.7","71.2","25.7","962","2"
"517.67","63","6.3","231","3"
"1755.4","85","21.1","699","3"
"4623.1","35.4","22.7","4","0"
"3113.9","19.1","18.2","580","1"
"2614.7","43.7","36.9","577","1"
"2717.2","26.4","13.6","389","3"
"3451.7","77.4","6.5","3","0"
"140.67","63","4.2","743","2"
"414.1","49.3","13.5","730","1"
"2597.5","49.7","0.6","538","1"
"2807.3","85.2","6.6","614","2"
"1230.2","67.5","24.5","90","3"
"246.43","85","9.7","798","2"
"135.27","81","1.5","990","2"
"1385.7","49.3","24.9","576","1"
"210.67","98","15.1","3","0"
"411.12","39","6.2","747","1"
"4034.5","34.7","7.4","718","2"
"428","74","1.4","5","0"
"2171.6","63.1","8.7","3","0"
"98","8.3","26","692","3"
"507.1","10.4","15.3","762","2"
"1656.4","37.6","13.5","9","0"
"2281.9","10.7","21.2","5","0"
"3637.8","103","3.8","953","2"
"1257.4","73.9","10.3","374","3"
"2923.8","102.8","17.9","3","0"
"2326.3","12.6","1.5","696","1"
"3239.5","69.5","6.5","980","2"
"752.1","93.3","34.1","761","2"
"2936.1","32.2","24.6","635","1"
"1529","72","5.3","8","0"
"3189.2","16.5","25.2","868","1"
"2735.3","9.6","21.9","675","1"
"102","86","17.3","373","3"
"3516.3","69.9","14.3","652","2"
"276.5","94","9.3","828","1"
"3796.5","69.9","24.1","1","0"
"3897.3","44.5","21.5","812","2"
"997.4","69.7","32.2","898","1"
"80.55","94","13.6","530","2"
"4616","49.7","22.2","5","0"
"1471.5","44.6","5.8","512","2"
"173","83","11.5","5","0"
"5362.6","42.3","11.4","8","0"
"1958.4","45.4","9.2","771","1"
"679.7","56.5","14","6","0"
"1133.4","93","8.4","572","1"
"1467","25.2","1.5","733","2"
"1612.3","98","22.7","765","2"
"1851.1","55.6","1.1","284","3"
"3660.1","36","32.7","990","2"
"1040.3","70.2","36.2","887","1"
"435.4","39.5","0.7","6","0"
"854.2","96","27.3","868","2"
"2239.7","25.7","38.2","769","2"
"441.4","79.5","23.1","195","3"
"3200.1","62.9","19.5","866","1"
"1297.5","65","4.8","644","1"
"3772.8","72.6","20.3","1","0"
"1178.1","41.1","41.4","460","3"
"3468.2","13.6","19.6","1","0"
"186.2","27.4","9","663","2"
"2497.6","20.4","23.4","9","0"
"143.25","79","1.8","778","1"
"1164","88","13.4","319","3"
"2085","74.3","17.2","244","3"
"3788.9","84.7","17.5","6","0"
"514.5","86","1.4","540","2"
"231.6","96","14","599","2"
"173","89","5.1","540","2"
"2901.9","50.6","39.8","495","3"
"1418.5","9","23.7","4","0"
"443.4","95","1.6","7","0"
"1255.1","24","4","932","2"
"1408.5","17.1","9.8","9","0"
"581","44.8","0.4","575","3"
"1595.4","72.1","11.1","73","3"
"220.2","93","14.2","9","0"
"2555","83","0.3","809","2"
"991.7","24.5","19.8","935","2"
"2135.1","72.9","3.6","614","3"
"1992","61","23.9","885","1"
"2123","100","8.8","833","2"
"143","83","15.9","591","1"
"3800","17","21.1","643","3"
"407","78","4.2","614","3"
"221.4","91","2.6","854","1"
"850.6","39.2","5.9","934","1"
"2863.2","26.5","7.1","2","0"
"1091.3","14","31.3","9","0"
"300","94","27.2","593","2"
"609.4","91","1.1","418","3"
"4618.2","22.7","17","877","2"
"1436.1","68.2","4.9","599","2"
"1812.8","66.3","16.4","994","2"
"4187.7","10.3","0.5","668","1"
"4426.5","9.4","5.7","730","1"
"1301.9","25.7","43.5","884","1"
"648","92","0.6","9","0"
"4246.3","40.4","35.5","598","3"
"80.67","38","2.3","227","3"
"300.48","85","2.9","690","3"
"2489.9","54.1","13.2","434","3"
"117","86","20","951","2"
"973.1","27.8","11.2","73","3"
"2850.9","43.4","20.1","787","2"
"1342.5","55","11.8","962","1"
"166","89","7","553","2"
"4274.3","17.1","43.9","640","3"
"2609.4","81","10.1","670","1"
"182.33","100","11.6","7","0"
"1436.2","19.9","11.8","642","2"
"293.8","71.2","6.9","547","2"
