RT,Avai,Thr,Late,Place,Label
1424.8,7.7,0.6,0.0,1,0.46925
3848.9,62.7,17.2,0.0,0,0.60347
2241.6,17.9,2.1,0.0,1,0.47633
1993.6,70.0,30.5,0.0,2,0.68183
3445.5,87.2,25.1,0.0,3,0.67873
3890.2,66.6,26.8,0.0,0,0.63611
1970.5,14.9,22.1,0.0,0,0.54301
1916.3,87.1,25.6,0.0,3,0.72514
2888.8,6.8,38.3,0.0,2,0.51685
1727.4,11.6,2.9,0.0,2,0.47573
2269.9,19.8,9.6,0.0,2,0.49329
1929.8,14.1,33.1,0.0,0,0.56973
2385.0,34.6,19.8,0.0,0,0.57619
840.3,14.3,8.0,0.0,0,0.53464
1273.6,70.6,18.7,0.0,1,0.67586
3098.1,21.5,10.1,0.0,0,0.50149
1481.3,31.1,31.4,0.0,0,0.61911
2161.2,11.8,17.6,0.0,1,0.49716
2908.6,78.4,1.8,0.0,2,0.60788
1628.4,72.0,16.8,0.0,2,0.66181
2588.2,77.5,12.2,0.0,1,0.64546
2900.1,66.6,24.8,0.0,0,0.65582
2714.0,57.1,5.3,0.0,0,0.58809
2558.2,35.9,30.5,0.0,2,0.57834
2325.0,20.9,33.3,0.0,3,0.56292
3013.2,78.5,21.4,0.0,1,0.65349
4506.9,9.4,17.1,0.0,0,0.45342
4905.8,26.2,35.8,0.0,2,0.51592
2193.6,12.1,13.3,0.0,2,0.48673
326.3,28.1,38.5,0.0,0,0.65814
2864.6,46.4,5.3,0.0,0,0.55748
1712.9,41.4,18.4,0.0,0,0.60652
2089.0,22.5,15.0,0.0,3,0.53887
5293.5,25.8,38.2,0.0,0,0.52755
3339.3,25.8,22.6,0.0,3,0.53321
925.8,29.3,17.7,0.0,1,0.58043
581.7,21.3,23.5,0.0,3,0.59563
251.4,57.5,18.1,0.0,1,0.66604
929.7,78.0,29.7,0.0,3,0.73943
2325.2,18.9,14.1,0.0,1,0.51009
3318.3,30.9,9.5,0.0,3,0.51146
4521.4,26.4,17.0,0.0,2,0.47893
2143.6,82.1,10.3,0.0,2,0.66458
1792.5,60.4,2.1,0.0,1,0.59296
3152.4,68.8,4.5,0.0,3,0.59381
1639.7,10.5,8.4,0.0,1,0.48555
4042.1,9.2,8.6,0.0,1,0.42894
2029.3,73.5,16.1,0.0,0,0.67324
38.9,71.7,26.3,0.0,1,0.7279
2647.5,35.3,31.8,0.0,3,0.59486
3885.5,72.4,16.2,0.0,2,0.60045
3720.1,61.0,4.2,0.0,1,0.55484
3315.1,21.5,14.6,0.0,3,0.50384
3952.5,43.5,23.4,0.0,0,0.5683
3544.7,66.2,27.3,0.0,1,0.6301
644.2,45.2,33.5,0.0,3,0.66342
112.6,32.2,8.2,0.0,3,0.58968
2749.2,52.7,26.9,0.0,2,0.61621
491.6,95.2,3.1,0.0,0,0.73341
2810.7,50.0,35.5,0.0,0,0.64343
2718.8,14.5,25.8,0.0,1,0.51437
1622.5,65.7,12.7,0.0,3,0.65391
2523.2,48.2,0.8,0.0,1,0.54381
2805.8,81.4,24.7,0.0,2,0.67775
1075.3,82.4,1.8,0.0,1,0.66871
660.5,36.7,27.3,0.0,1,0.62616
183.2,55.1,11.9,0.0,1,0.63917
278.9,59.3,28.8,0.0,2,0.6967
3966.7,19.2,11.6,0.0,2,0.45972
416.7,17.8,35.1,0.0,3,0.61801
3731.6,27.0,23.7,0.0,2,0.51097
2358.3,23.3,26.5,0.0,0,0.56546
3479.1,59.1,9.4,0.0,0,0.58421
3039.5,65.9,17.4,0.0,1,0.61485
2604.4,72.2,9.8,0.0,0,0.63971
3669.2,27.7,14.6,0.0,2,0.49656
2942.2,57.7,9.6,0.0,2,0.57766
1465.8,50.5,24.2,0.0,1,0.62577
434.4,32.3,27.3,0.0,0,0.63794
1544.1,79.0,13.2,0.0,2,0.66944
2743.5,25.3,6.8,0.0,0,0.51146
953.6,22.3,0.6,0.0,2,0.51246
1917.8,13.3,32.2,0.0,0,0.56578
2985.2,67.9,3.0,0.0,1,0.58044
541.0,48.4,34.6,0.0,0,0.6939
1689.8,69.0,28.1,0.0,0,0.70048
1998.1,21.6,29.9,0.0,1,0.56209
2033.4,14.3,3.1,0.0,0,0.49251
134.7,66.5,27.3,0.0,2,0.70618
1387.0,12.5,45.0,0.0,1,0.58809
3072.9,8.1,18.1,0.0,0,0.48857
3356.3,44.5,8.7,0.0,0,0.54901
3173.9,74.8,3.1,0.0,0,0.61519
1876.0,39.5,1.4,0.0,2,0.53967
2370.6,53.6,11.1,0.0,2,0.58403
212.4,53.8,28.1,0.0,1,0.68039
1984.4,69.4,11.1,0.0,0,0.65144
1782.3,59.9,42.9,0.0,1,0.69671
4712.3,11.3,16.4,0.0,1,0.4354
2151.5,69.2,4.6,0.0,2,0.6077
658.0,21.8,3.1,0.0,3,0.54555
2083.5,72.3,10.7,0.0,2,0.64058
2152.5,83.7,26.7,0.0,2,0.70231
3061.2,42.3,5.6,0.0,0,0.54311
1965.9,54.8,31.0,0.0,3,0.6509
973.8,44.6,6.8,0.0,2,0.58045
5389.2,34.6,28.9,0.0,0,0.52393
3093.7,56.1,19.7,0.0,1,0.58932
2200.3,42.4,41.3,0.0,1,0.63514
3180.2,57.4,13.2,0.0,0,0.59684
2407.7,62.7,25.9,0.0,2,0.6387
1519.7,34.8,19.5,0.0,2,0.58395
338.8,71.4,0.7,0.0,0,0.67155
504.4,58.1,7.6,0.0,1,0.62694
3119.2,57.3,17.0,0.0,0,0.60766
1061.5,77.6,24.3,0.0,0,0.72806
3056.7,41.4,7.8,0.0,1,0.5276
284.5,54.6,28.3,0.0,3,0.69824
1461.8,96.0,25.1,0.0,1,0.75308
1035.2,56.1,0.8,0.0,1,0.59904
3224.9,65.9,1.8,0.0,1,0.57587
2353.6,81.0,37.6,0.0,0,0.73748
2179.4,15.0,17.8,0.0,2,0.50881
982.4,42.7,28.3,0.0,3,0.64776
3352.6,13.3,23.9,0.0,1,0.48592
2248.4,46.4,36.7,0.0,1,0.62918
3925.1,39.9,3.8,0.0,2,0.49809
2777.8,55.5,32.7,0.0,1,0.63192
1885.8,72.3,1.2,0.0,0,0.6365
2161.1,9.3,18.9,0.0,0,0.51644
1255.0,65.7,12.0,0.0,2,0.63979
453.9,78.2,11.1,0.0,3,0.70015
188.2,33.8,30.5,0.0,1,0.63287
888.4,23.4,20.0,0.0,1,0.56426
3275.5,66.0,25.6,0.0,2,0.63118
775.1,72.5,24.3,0.0,2,0.70152
926.7,66.9,9.9,0.0,3,0.66823
4633.1,75.6,6.4,0.0,0,0.58904
4726.3,19.5,12.1,0.0,1,0.4374
3186.8,29.1,0.2,0.0,0,0.49342
2224.5,47.4,11.9,0.0,2,0.57068
209.1,92.3,7.6,0.0,3,0.73742
908.7,46.4,31.2,0.0,2,0.6469
3897.4,56.1,1.6,0.0,1,0.53275
1157.3,65.9,33.8,0.0,0,0.72009
1981.0,59.7,1.2,0.0,0,0.60262
2174.5,13.7,5.2,0.0,1,0.47736
844.3,64.2,17.2,0.0,3,0.67882
1586.7,64.1,21.7,0.0,0,0.6746
869.0,53.9,38.1,0.0,1,0.68505
2706.4,87.8,28.2,0.0,0,0.72211
746.8,60.4,14.8,0.0,3,0.65695
4153.8,14.7,1.5,0.0,0,0.43644
1727.9,66.0,4.1,0.0,0,0.63192
2008.4,67.5,14.8,0.0,2,0.64006
3566.3,29.7,11.8,0.0,3,0.51098
3546.3,9.0,14.4,0.0,0,0.46981
3369.5,32.8,23.7,0.0,3,0.54498
366.9,25.6,45.5,0.0,2,0.64865
2051.6,57.0,14.2,0.0,2,0.61075
258.0,28.8,17.7,0.0,3,0.60575
552.3,7.3,32.9,0.0,3,0.58269
3721.1,39.7,14.9,0.0,0,0.54324
1576.8,17.2,38.5,0.0,2,0.58432
946.2,42.5,36.5,0.0,2,0.65619
3165.3,55.1,27.2,0.0,2,0.60991
3757.2,46.4,44.1,0.0,3,0.62571
1926.8,77.4,40.1,0.0,0,0.74538
303.8,71.3,43.0,0.0,1,0.7542
1567.0,37.5,5.1,0.0,0,0.5672
1501.0,12.9,20.9,0.0,0,0.54677
1409.6,88.8,22.5,0.0,1,0.72708
4182.6,68.9,28.9,0.0,0,0.6399
1354.4,78.5,7.1,0.0,2,0.65653
2427.9,11.0,28.9,0.0,3,0.52582
1084.0,27.4,20.7,0.0,3,0.57975
182.6,42.2,35.2,0.0,1,0.67263
1468.3,34.9,1.6,0.0,2,0.54201
147.5,62.6,1.5,0.0,1,0.64094
3400.5,45.2,10.3,0.0,3,0.5411
2557.3,10.9,17.4,0.0,1,0.49338
1005.8,73.2,35.1,0.0,1,0.732
731.4,36.0,19.2,0.0,3,0.61639
4639.4,38.8,2.5,0.0,1,0.46423
2213.5,14.2,24.4,0.0,2,0.51915
2466.6,11.2,27.6,0.0,2,0.52058
2058.2,60.3,12.1,0.0,3,0.62559
2300.1,44.3,33.4,0.0,2,0.61461
338.5,48.2,31.8,0.0,0,0.69139
4287.2,45.3,25.2,0.0,0,0.56903
398.1,56.4,11.7,0.0,3,0.65657
1219.5,49.8,25.6,0.0,0,0.65778
1692.5,71.8,11.1,0.0,0,0.66476
435.1,74.5,6.3,0.0,1,0.66842
3452.2,20.4,27.7,0.0,3,0.52459
1656.6,41.9,33.5,0.0,0,0.64686
355.9,42.1,16.9,0.0,2,0.62403
579.2,43.1,32.2,0.0,2,0.65554
1473.6,75.8,37.9,0.0,2,0.72475
3416.8,36.0,2.5,0.0,1,0.49202
1131.1,26.4,35.4,0.0,1,0.60322
2333.8,73.3,2.0,0.0,2,0.61532
3778.2,17.4,8.4,0.0,3,0.46621
1966.4,53.6,32.6,0.0,2,0.65041
4261.2,80.2,4.6,0.0,2,0.59183
3010.6,88.0,34.0,0.0,2,0.71613
1771.5,10.0,16.9,0.0,2,0.50051
592.6,55.0,13.4,0.0,0,0.65616
3772.4,40.9,28.6,0.0,2,0.55583
1820.5,26.2,34.6,0.0,0,0.60628
741.5,43.5,22.0,0.0,3,0.63646
905.7,27.1,32.7,0.0,2,0.6086
4175.1,28.7,18.0,0.0,3,0.50209
1304.8,88.9,13.0,0.0,3,0.71113
2811.8,78.0,2.7,0.0,3,0.62312
254.7,23.6,15.9,0.0,3,0.58278
1790.4,71.8,34.3,0.0,1,0.69928
1079.4,21.1,8.6,0.0,0,0.54706
2777.5,55.9,17.0,0.0,0,0.61263
3902.1,88.7,25.2,0.0,1,0.67224
2340.7,68.7,39.2,0.0,1,0.68967
3607.1,40.6,29.1,0.0,2,0.57154
472.7,60.1,11.4,0.0,0,0.66671
1562.5,16.6,38.9,0.0,1,0.58008
278.1,68.6,12.8,0.0,2,0.68172
3795.6,62.0,39.5,0.0,0,0.65878
2022.7,68.8,20.0,0.0,2,0.65673
2733.3,54.7,31.7,0.0,2,0.63278
607.4,35.8,3.7,0.0,2,0.56291
2526.8,61.1,19.4,0.0,1,0.62527
1186.6,52.1,34.9,0.0,2,0.66445
4055.0,27.1,25.5,0.0,2,0.50961
3152.7,17.8,21.9,0.0,1,0.50212
3732.6,86.9,19.8,0.0,2,0.65162
1911.8,84.6,33.6,0.0,2,0.7242
1095.0,23.9,25.8,0.0,2,0.57795
2965.0,62.0,24.6,0.0,3,0.62904
3348.4,33.4,11.3,0.0,3,0.51843
1789.7,51.2,0.5,0.0,2,0.56113
1442.4,12.6,9.7,0.0,0,0.51961
2168.9,32.8,40.0,0.0,0,0.62755
2057.3,56.4,38.2,0.0,1,0.66041
2749.7,75.7,14.1,0.0,3,0.65445
3689.7,38.9,5.6,0.0,1,0.50102
174.1,30.9,34.2,0.0,3,0.65447
2833.2,36.2,3.5,0.0,1,0.51264
1203.5,74.8,9.4,0.0,2,0.65558
3792.8,38.8,11.2,0.0,1,0.50664
3160.7,62.5,0.9,0.0,3,0.56235
1838.0,55.5,7.8,0.0,3,0.61205
2827.6,18.0,41.6,0.0,3,0.57428
858.0,39.6,27.5,0.0,0,0.64627
1173.9,35.9,34.9,0.0,2,0.62267
4178.0,60.6,15.7,0.0,1,0.56141
3589.1,64.3,0.6,0.0,2,0.55156
5035.6,56.0,25.7,0.0,0,0.57825
1725.8,69.3,21.1,0.0,0,0.6828
1856.1,49.8,28.9,0.0,2,0.63247
3572.0,23.7,12.1,0.0,1,0.47524
3685.2,42.2,30.2,0.0,3,0.57276
172.2,46.3,36.9,0.0,0,0.70347
4978.1,22.6,17.3,0.0,0,0.47524
2985.3,48.5,40.5,0.0,1,0.62713
2803.0,80.7,29.5,0.0,3,0.69147
1889.4,12.0,14.9,0.0,0,0.51986
1298.8,20.6,11.5,0.0,3,0.53095
1664.1,49.8,17.0,0.0,1,0.60952
1125.9,81.1,0.7,0.0,2,0.66005
1003.6,77.0,2.3,0.0,0,0.67301
4747.1,62.3,22.5,0.0,2,0.57311
2888.1,20.6,14.6,0.0,2,0.49089
561.9,53.5,10.5,0.0,0,0.64593
656.7,65.9,40.8,0.0,0,0.75026
2967.6,43.6,36.3,0.0,2,0.61068
1528.0,14.7,22.5,0.0,2,0.53449
2647.3,6.9,19.8,0.0,1,0.48011
1472.2,28.0,25.5,0.0,2,0.57954
3327.3,57.4,26.0,0.0,2,0.60753
2781.0,58.9,2.2,0.0,3,0.57482
4186.6,58.7,17.2,0.0,1,0.56395
2973.6,7.9,42.0,0.0,0,0.55028
1054.0,9.6,42.2,0.0,3,0.5953
1672.7,19.0,32.5,0.0,0,0.5867
2677.7,40.3,8.9,0.0,3,0.54232
2924.0,51.8,29.9,0.0,2,0.61452
53.5,33.9,23.5,0.0,1,0.62081
1860.3,50.4,1.8,0.0,3,0.56661
963.8,73.1,22.5,0.0,0,0.7148
405.1,84.3,9.4,0.0,1,0.70902
974.4,42.8,32.6,0.0,0,0.66391
2773.3,60.2,15.8,0.0,3,0.60946
3800.0,31.0,4.3,0.0,1,0.47251
3362.0,95.7,35.5,0.0,1,0.72344
793.6,37.4,0.9,0.0,0,0.57581
1555.9,24.5,32.3,0.0,2,0.58797
4649.6,11.5,17.5,0.0,0,0.45607
2626.6,25.8,28.2,0.0,2,0.54973
3325.7,25.6,23.8,0.0,2,0.52577
3937.9,57.2,23.9,0.0,2,0.58499
1196.0,33.1,5.5,0.0,3,0.55352
300.2,16.2,8.7,0.0,3,0.53827
1297.1,73.9,20.7,0.0,0,0.70392
2770.8,19.3,28.8,0.0,2,0.53307
901.5,36.9,10.1,0.0,1,0.57413
1259.0,54.0,2.5,0.0,2,0.58759
4424.6,18.7,27.7,0.0,3,0.49342
2683.9,30.3,6.0,0.0,0,0.52352
784.0,11.7,2.1,0.0,2,0.50137
3174.1,33.3,2.3,0.0,1,0.48639
2968.8,68.2,19.9,0.0,0,0.646
2230.3,33.8,23.7,0.0,1,0.56733
3567.7,77.8,24.8,0.0,0,0.6672
1373.9,82.4,4.3,0.0,2,0.66135
4247.7,50.2,36.9,0.0,3,0.61122
3006.9,8.2,0.7,0.0,0,0.44697
268.3,50.4,2.0,0.0,3,0.62102
1986.6,43.5,43.4,0.0,3,0.65545
211.1,36.3,5.1,0.0,2,0.58562
3698.8,52.4,23.2,0.0,0,0.59645
394.5,61.2,37.8,0.0,3,0.73571
4215.2,23.6,27.1,0.0,2,0.50153
3152.9,64.2,8.3,0.0,0,0.60229
880.8,10.9,5.0,0.0,1,0.5045
2009.0,62.5,2.3,0.0,3,0.60549
2072.8,40.1,21.4,0.0,0,0.60172
857.2,61.3,28.6,0.0,2,0.68264
1383.8,90.2,29.0,0.0,0,0.76325
1330.6,37.3,7.2,0.0,1,0.56131
89.2,25.0,13.6,0.0,0,0.59417
3624.9,71.5,9.7,0.0,0,0.61234
2088.4,54.0,9.1,0.0,3,0.59466
1438.1,49.2,17.5,0.0,2,0.60867
2206.6,63.1,8.3,0.0,0,0.62323
1556.1,62.4,38.6,0.0,0,0.71354
928.3,13.7,11.7,0.0,1,0.52464
2944.4,78.4,1.4,0.0,2,0.61211
734.7,64.6,8.3,0.0,3,0.6519
1821.5,55.1,29.1,0.0,0,0.66493
848.2,58.8,24.7,0.0,0,0.68737
593.1,30.8,6.3,0.0,1,0.56037
2249.3,76.2,32.0,0.0,2,0.69721
2391.8,71.9,35.1,0.0,1,0.69142
1313.8,64.6,18.6,0.0,0,0.67498
864.5,59.9,3.3,0.0,0,0.63621
847.1,80.6,33.8,0.0,1,0.74937
1014.1,85.3,29.1,0.0,1,0.73659
1248.0,15.2,21.8,0.0,2,0.54715
3317.1,49.2,21.0,0.0,3,0.57631
1566.3,62.5,34.4,0.0,2,0.67826
3133.7,61.6,17.2,0.0,3,0.6058
1807.8,47.8,6.4,0.0,2,0.56652
1698.2,71.9,7.3,0.0,0,0.65534
401.2,55.0,41.2,0.0,2,0.71642
2697.1,32.9,2.2,0.0,1,0.49809
4263.6,58.2,38.0,0.0,3,0.62005
3894.5,39.7,28.7,0.0,2,0.556
2398.0,38.8,33.1,0.0,1,0.59917
924.5,24.2,15.5,0.0,2,0.55771
3148.9,84.8,34.3,0.0,3,0.71437
1409.9,58.8,22.8,0.0,1,0.64642
3366.8,20.4,11.0,0.0,2,0.4793
3870.7,65.8,14.1,0.0,1,0.58222
4634.6,30.4,16.8,0.0,0,0.5021
3224.2,36.4,17.6,0.0,2,0.53296
2377.7,10.9,22.6,0.0,1,0.50157
4704.2,63.5,26.5,0.0,1,0.59373
3908.0,37.7,20.0,0.0,2,0.53239
104.3,73.1,32.8,0.0,3,0.74594
3371.7,45.3,31.7,0.0,2,0.58702
4109.8,68.8,29.7,0.0,0,0.64342
3479.8,53.7,32.5,0.0,2,0.60392
1217.6,89.5,34.3,0.0,1,0.76521
741.3,65.6,30.9,0.0,1,0.70316
3299.4,80.5,6.1,0.0,1,0.6157
2559.0,51.4,22.6,0.0,2,0.59914
2118.5,79.1,4.7,0.0,2,0.64261
2550.0,47.6,3.7,0.0,3,0.55082
659.2,71.0,36.6,0.0,1,0.72969
1407.8,86.8,13.9,0.0,1,0.69895
2958.8,33.0,0.7,0.0,2,0.4881
958.7,49.3,7.9,0.0,0,0.61881
3961.2,9.4,24.4,0.0,0,0.48541
3413.2,76.8,5.7,0.0,1,0.59698
2516.7,57.3,37.3,0.0,0,0.67338
2485.2,83.3,16.1,0.0,1,0.67379
2284.8,16.2,3.3,0.0,1,0.47237
892.2,66.3,13.1,0.0,0,0.67604
888.6,88.4,32.3,0.0,0,0.77936
3668.1,47.8,21.1,0.0,3,0.57724
2379.7,57.3,28.2,0.0,2,0.63195
2680.8,72.4,33.9,0.0,0,0.6986
1091.5,28.0,37.6,0.0,3,0.63378
3414.8,74.2,32.6,0.0,1,0.66402
2467.6,73.8,25.2,0.0,2,0.6638
429.7,78.4,19.9,0.0,3,0.72598
838.5,65.3,14.8,0.0,3,0.67829
965.2,37.9,19.8,0.0,3,0.61132
1412.8,56.8,18.0,0.0,3,0.6372
3694.5,19.4,38.5,0.0,3,0.54488
3215.3,64.8,38.8,0.0,2,0.66201
2608.7,56.4,0.8,0.0,3,0.57555
3508.5,32.9,30.9,0.0,3,0.56258
1942.6,18.4,1.0,0.0,0,0.49976
1994.1,68.2,17.3,0.0,1,0.64687
4791.0,40.9,46.8,0.0,2,0.58519
2567.6,55.2,4.7,0.0,0,0.58543
2350.8,54.4,8.2,0.0,0,0.59762
591.3,45.4,16.7,0.0,3,0.62509
2256.8,80.1,10.6,0.0,3,0.6625
3117.0,49.4,32.3,0.0,0,0.62614
176.7,35.8,30.8,0.0,2,0.64916
1002.1,22.9,7.4,0.0,1,0.53097
1113.9,15.7,16.7,0.0,3,0.53647
3017.7,32.1,8.4,0.0,1,0.50475
2598.9,83.3,29.8,0.0,1,0.70394
2234.9,82.4,7.7,0.0,0,0.66927
665.9,11.7,5.3,0.0,2,0.50257
123.4,62.5,2.7,0.0,2,0.63571
342.1,28.4,29.2,0.0,2,0.61744
1426.6,34.0,21.4,0.0,3,0.59903
1987.4,81.1,6.3,0.0,0,0.66859
559.3,54.4,26.4,0.0,3,0.67844
3263.4,13.2,14.6,0.0,2,0.46438
2788.8,46.0,34.9,0.0,2,0.6196
3166.2,75.2,10.6,0.0,3,0.62846
4211.3,7.1,4.1,0.0,0,0.42253
2674.6,40.0,18.2,0.0,0,0.57853
3237.5,59.9,11.9,0.0,3,0.58705
78.4,44.4,3.1,0.0,0,0.61664
2545.1,25.6,23.4,0.0,2,0.53744
4531.7,60.7,10.6,0.0,1,0.54599
3507.4,65.5,11.3,0.0,2,0.58
3029.7,39.7,23.6,0.0,3,0.5747
2965.5,76.2,39.1,0.0,1,0.69175
4090.3,31.7,8.8,0.0,3,0.48253
868.5,79.3,26.3,0.0,0,0.74211
1673.4,65.4,22.6,0.0,1,0.65538
4648.9,25.1,29.6,0.0,0,0.52042
1447.3,68.7,23.3,0.0,3,0.68649
2861.6,15.8,26.2,0.0,0,0.5333
2256.5,18.1,19.9,0.0,2,0.52048
3983.2,63.0,32.6,0.0,2,0.61793
3010.2,31.3,32.8,0.0,1,0.56379
3911.2,87.4,42.3,0.0,1,0.71328
3062.7,16.0,25.4,0.0,1,0.50515
1673.7,19.0,15.7,0.0,3,0.5318
4200.2,16.5,3.9,0.0,3,0.44158
3666.3,49.7,18.0,0.0,1,0.56356
1468.9,20.9,5.5,0.0,1,0.51502
2103.6,22.4,4.8,0.0,1,0.50238
3248.0,41.7,32.9,0.0,1,0.58714
974.2,35.4,35.1,0.0,3,0.64292
432.0,20.4,3.2,0.0,2,0.53482
2664.6,66.3,18.6,0.0,2,0.63075
1636.3,75.6,2.1,0.0,2,0.63674
1322.9,26.1,24.2,0.0,2,0.57375
3892.7,52.4,22.2,0.0,1,0.56805
149.8,43.6,8.0,0.0,2,0.6039
1802.9,58.3,7.1,0.0,3,0.60302
256.9,39.7,28.4,0.0,1,0.64583
4669.9,21.5,15.2,0.0,2,0.45244
2318.6,62.3,26.5,0.0,0,0.66385
2073.7,64.1,17.7,0.0,2,0.63778
3123.3,43.9,26.6,0.0,0,0.59803
595.8,46.3,27.8,0.0,2,0.6493
4363.0,17.7,35.6,0.0,1,0.50626
175.3,81.7,18.8,0.0,3,0.73012
2870.5,12.4,2.0,0.0,3,0.45603
3100.0,61.0,10.9,0.0,3,0.58979
1852.7,31.5,14.1,0.0,2,0.54593
2025.0,14.0,13.4,0.0,3,0.51522
2180.5,46.3,14.3,0.0,2,0.57693
1853.2,71.1,32.1,0.0,3,0.69471
1091.7,40.4,8.8,0.0,3,0.59078
2941.5,58.3,23.6,0.0,1,0.614
904.6,77.0,9.9,0.0,3,0.67746
3508.3,55.4,23.4,0.0,2,0.59366
2172.2,74.9,10.0,0.0,3,0.65111
4941.4,47.5,27.1,0.0,3,0.56133
2889.4,57.5,35.6,0.0,0,0.66046
677.4,54.5,14.8,0.0,3,0.65426
2938.2,31.2,12.9,0.0,0,0.53661
4321.2,16.5,17.5,0.0,1,0.46396
4042.0,65.2,4.5,0.0,1,0.55886
1692.9,26.1,17.5,0.0,3,0.5531
1115.5,21.9,14.2,0.0,0,0.56226
3270.3,52.2,24.3,0.0,2,0.58748
3116.3,65.4,20.3,0.0,0,0.63628
1987.9,15.0,6.5,0.0,3,0.49017
355.1,26.3,14.0,0.0,1,0.57877
4921.2,40.5,22.1,0.0,0,0.53323
3984.2,72.5,13.7,0.0,3,0.60221
2496.1,69.6,11.5,0.0,2,0.62401
3864.8,19.9,29.6,0.0,2,0.50472
409.9,65.7,17.4,0.0,1,0.67402
2769.8,43.2,2.1,0.0,3,0.5346
467.1,49.6,15.8,0.0,1,0.63202
1505.2,65.9,27.3,0.0,3,0.69462
2259.5,14.7,26.0,0.0,3,0.54493
1744.8,47.5,19.1,0.0,2,0.5991
1452.7,31.7,11.6,0.0,3,0.5707
1846.4,75.5,22.4,0.0,2,0.67666
3257.3,17.2,32.8,0.0,1,0.52641
5411.9,36.6,29.3,0.0,2,0.50874
739.2,67.7,24.7,0.0,3,0.70007
1929.0,8.5,29.0,0.0,3,0.54314
2241.1,61.0,4.1,0.0,2,0.58809
2570.3,28.0,8.6,0.0,3,0.51318
1490.3,53.9,18.6,0.0,3,0.63804
537.5,36.8,3.2,0.0,3,0.57816
3799.2,34.8,3.7,0.0,2,0.48561
1437.5,77.6,17.7,0.0,3,0.69543
657.4,64.3,14.5,0.0,0,0.68046
2493.1,76.9,16.9,0.0,3,0.65534
1866.1,50.3,20.6,0.0,0,0.63054
2815.8,30.4,1.4,0.0,1,0.48722
3552.2,7.7,0.8,0.0,0,0.43231
2987.3,17.5,18.2,0.0,1,0.48996
3353.1,26.5,2.7,0.0,0,0.48901
2124.6,45.7,32.0,0.0,0,0.6409
1332.7,74.8,1.5,0.0,0,0.65733
534.7,76.2,16.2,0.0,1,0.699
1149.1,62.4,21.0,0.0,0,0.67954
1570.7,56.3,14.9,0.0,3,0.63288
1428.4,72.9,29.6,0.0,2,0.70669
3837.9,12.6,28.6,0.0,2,0.48754
2934.7,28.3,15.7,0.0,0,0.53643
1091.0,18.8,38.5,0.0,3,0.60715
174.6,70.9,23.8,0.0,0,0.73228
3761.7,21.4,5.4,0.0,0,0.4729
2001.7,48.6,33.0,0.0,2,0.63208
1634.0,79.3,34.4,0.0,3,0.72959
3507.6,62.6,34.9,0.0,0,0.656
1689.8,19.1,22.2,0.0,2,0.54552
334.9,71.2,25.8,0.0,1,0.71137
2891.2,50.9,2.2,0.0,3,0.54436
2920.2,83.5,16.4,0.0,2,0.66096
2899.3,65.9,27.3,0.0,2,0.63791
97.8,41.3,3.9,0.0,3,0.59438
957.4,76.9,36.1,0.0,0,0.75836
593.7,55.9,18.0,0.0,3,0.66131
3132.8,8.8,22.6,0.0,0,0.5001
808.3,9.2,15.0,0.0,0,0.54014
1958.9,54.7,45.3,0.0,0,0.70092
3551.9,43.4,18.8,0.0,0,0.56652
1305.8,32.0,16.5,0.0,3,0.58565
2014.0,15.4,3.8,0.0,0,0.49752
3574.0,47.8,17.2,0.0,0,0.57312
2463.4,7.2,27.4,0.0,0,0.52476
3401.9,31.7,22.1,0.0,0,0.54937
1968.7,12.0,16.1,0.0,2,0.50673
1390.7,55.3,16.5,0.0,3,0.63725
1196.5,12.1,19.8,0.0,3,0.54928
1280.4,14.3,32.1,0.0,0,0.58396
1375.2,21.7,16.4,0.0,0,0.56082
449.9,18.7,14.3,0.0,0,0.57118
1704.7,11.1,23.6,0.0,0,0.54395
3396.3,72.1,8.4,0.0,2,0.59756
3522.6,46.6,14.5,0.0,0,0.56458
1552.3,69.0,37.2,0.0,1,0.71344
1807.4,25.5,18.2,0.0,1,0.54831
2997.2,71.4,24.7,0.0,0,0.66509
1748.6,32.4,27.4,0.0,3,0.5886
2322.0,69.1,9.3,0.0,3,0.63224
3317.0,21.5,19.4,0.0,0,0.51912
3748.1,40.9,18.2,0.0,2,0.54154
3676.8,78.6,19.1,0.0,2,0.63632
4297.4,59.3,24.0,0.0,1,0.576
677.5,20.9,2.7,0.0,0,0.54204
2821.4,48.7,14.6,0.0,1,0.57166
2822.8,46.0,36.8,0.0,0,0.63625
2354.7,28.3,18.2,0.0,1,0.54243
1047.2,34.4,7.7,0.0,1,0.55542
1912.5,44.4,3.7,0.0,1,0.54908
1187.9,69.3,20.5,0.0,0,0.69467
1642.1,52.8,4.6,0.0,3,0.59697
2376.9,79.5,25.0,0.0,1,0.68169
2549.7,21.8,9.7,0.0,0,0.51498
602.9,54.0,26.3,0.0,0,0.68548
332.3,44.6,11.2,0.0,1,0.60839
554.6,32.1,1.8,0.0,1,0.55796
3704.1,8.7,6.1,0.0,1,0.42194
1381.2,69.8,14.6,0.0,3,0.66624
1957.7,57.8,30.3,0.0,0,0.67125
3305.9,30.2,27.5,0.0,3,0.55937
2463.8,61.6,15.1,0.0,3,0.6196
2684.2,42.7,28.1,0.0,1,0.59176
3007.3,66.0,19.5,0.0,3,0.63673
